,Date,Superior,Michigan,Huron,Erie,Ontario,Weekday,Year,Month,Day,Period
0,1972-12-19,0.0,,,,,Tuesday,1972,12,19,1972-12
1,1972-12-20,16.62,9.21,25.26,0.0,0.61,Wednesday,1972,12,20,1972-12
2,1972-12-28,9.35,12.09,12.65,0.0,2.98,Thursday,1972,12,28,1972-12
3,1973-01-02,13.03,6.53,22.0,3.4,2.8,Tuesday,1973,1,2,1973-01
4,1973-01-09,29.69,21.55,31.3,25.4,21.4,Tuesday,1973,1,9,1973-01
5,1973-01-16,15.25,22.39,25.3,42.3,11.7,Tuesday,1973,1,16,1973-01
6,1973-01-23,11.51,8.4,14.0,10.5,6.1,Tuesday,1973,1,23,1973-01
7,1973-01-30,21.96,26.17,27.4,17.0,25.3,Tuesday,1973,1,30,1973-01
8,1973-02-06,13.32,9.32,23.2,6.9,16.1,Tuesday,1973,2,6,1973-02
9,1973-02-13,26.04,19.7,52.4,81.0,21.5,Tuesday,1973,2,13,1973-02
10,1973-02-20,39.38,24.7,65.9,94.0,64.2,Tuesday,1973,2,20,1973-02
11,1973-02-27,71.13,36.97,68.1,95.7,37.6,Tuesday,1973,2,27,1973-02
12,1973-03-06,56.5,22.22,57.0,57.8,10.2,Tuesday,1973,3,6,1973-03
13,1973-03-13,34.28,6.87,31.1,3.3,1.6,Tuesday,1973,3,13,1973-03
14,1973-03-21,9.98,2.02,24.8,0.0,0.8,Wednesday,1973,3,21,1973-03
15,1973-03-27,4.81,0.15,9.0,0.0,0.0,Tuesday,1973,3,27,1973-03
16,1973-04-06,1.39,0.0,6.9,0.0,0.0,Friday,1973,4,6,1973-04
17,1973-04-07,0.0,,0.0,,,Saturday,1973,4,7,1973-04
18,1973-12-30,0.0,0.0,0.0,0.0,0.0,Sunday,1973,12,30,1973-12
19,1973-12-31,13.0,6.08,8.5,7.5,6.3,Monday,1973,12,31,1973-12
20,1974-01-10,37.61,29.97,40.6,53.4,28.2,Thursday,1974,1,10,1974-01
21,1974-01-17,33.11,22.56,40.1,44.0,12.9,Thursday,1974,1,17,1974-01
22,1974-01-23,22.58,23.08,29.4,12.5,8.4,Wednesday,1974,1,23,1974-01
23,1974-01-31,21.68,18.39,26.1,2.8,6.0,Thursday,1974,1,31,1974-01
24,1974-02-07,39.52,27.8,36.6,42.8,15.7,Thursday,1974,2,7,1974-02
25,1974-02-14,73.65,35.03,58.4,68.8,18.6,Thursday,1974,2,14,1974-02
26,1974-02-21,74.12,43.19,60.2,88.5,21.3,Thursday,1974,2,21,1974-02
27,1974-02-28,74.62,35.11,63.3,59.9,19.1,Thursday,1974,2,28,1974-02
28,1974-03-07,54.96,13.53,32.1,15.8,6.1,Thursday,1974,3,7,1974-03
29,1974-03-14,59.22,16.57,53.6,25.1,9.4,Thursday,1974,3,14,1974-03
30,1974-03-21,70.04,12.11,40.5,0.5,4.1,Thursday,1974,3,21,1974-03
31,1974-03-28,73.54,24.01,29.6,0.8,3.4,Thursday,1974,3,28,1974-03
32,1974-04-04,54.18,10.34,25.4,1.3,1.5,Thursday,1974,4,4,1974-04
33,1974-04-11,26.26,5.85,18.5,0.0,0.0,Thursday,1974,4,11,1974-04
34,1974-04-18,18.66,8.73,14.1,5.0,5.0,Thursday,1974,4,18,1974-04
35,1974-04-25,11.72,0.57,9.7,0.0,0.0,Thursday,1974,4,25,1974-04
36,1974-05-02,7.78,2.92,2.5,0.0,0.0,Thursday,1974,5,2,1974-05
37,1974-05-03,0.0,0.0,0.0,,,Friday,1974,5,3,1974-05
38,1975-01-01,0.0,0.0,0.0,0.0,0.0,Wednesday,1975,1,1,1975-01
39,1975-01-02,1.92,1.61,2.0,1.1,1.1,Thursday,1975,1,2,1975-01
40,1975-01-09,4.41,3.02,3.6,1.6,0.0,Thursday,1975,1,9,1975-01
41,1975-01-16,10.4,14.54,13.9,7.3,2.0,Thursday,1975,1,16,1975-01
42,1975-01-23,17.4,24.88,25.7,28.9,3.9,Thursday,1975,1,23,1975-01
43,1975-01-30,18.09,29.03,33.7,15.8,4.3,Thursday,1975,1,30,1975-01
44,1975-02-06,26.16,14.91,39.7,23.8,8.9,Thursday,1975,2,6,1975-02
45,1975-02-13,66.06,23.97,57.1,80.5,15.1,Thursday,1975,2,13,1975-02
46,1975-02-20,35.73,23.48,36.9,62.8,8.1,Thursday,1975,2,20,1975-02
47,1975-02-27,23.33,22.89,34.3,47.5,3.9,Thursday,1975,2,27,1975-02
48,1975-03-06,22.66,21.36,40.5,72.6,6.6,Thursday,1975,3,6,1975-03
49,1975-03-13,31.87,13.66,29.2,27.7,2.3,Thursday,1975,3,13,1975-03
50,1975-03-20,12.26,9.89,18.9,5.7,3.5,Thursday,1975,3,20,1975-03
51,1975-03-27,14.86,12.13,17.3,0.0,1.6,Thursday,1975,3,27,1975-03
52,1975-04-03,22.55,19.8,31.8,0.4,2.2,Thursday,1975,4,3,1975-04
53,1975-04-10,9.18,8.65,24.4,0.5,1.7,Thursday,1975,4,10,1975-04
54,1975-04-17,3.1,5.81,13.5,0.0,0.0,Thursday,1975,4,17,1975-04
55,1975-04-24,2.34,3.82,12.1,0.0,0.0,Thursday,1975,4,24,1975-04
56,1975-04-25,0.0,0.0,0.0,,,Friday,1975,4,25,1975-04
57,1975-12-22,0.0,0.0,0.0,0.0,0.0,Monday,1975,12,22,1975-12
58,1975-12-23,5.5,5.97,28.4,11.9,2.3,Tuesday,1975,12,23,1975-12
59,1975-12-30,7.8,13.38,22.0,18.4,1.6,Tuesday,1975,12,30,1975-12
60,1976-01-06,10.89,13.49,17.6,18.8,7.8,Tuesday,1976,1,6,1976-01
61,1976-01-13,18.43,28.12,35.7,54.2,4.3,Tuesday,1976,1,13,1976-01
62,1976-01-20,12.22,28.25,37.9,68.6,5.6,Tuesday,1976,1,20,1976-01
63,1976-01-27,25.65,20.28,54.4,87.3,15.0,Tuesday,1976,1,27,1976-01
64,1976-02-03,30.41,32.88,54.1,95.0,19.4,Tuesday,1976,2,3,1976-02
65,1976-02-10,33.12,26.46,41.6,95.4,12.8,Tuesday,1976,2,10,1976-02
66,1976-02-17,35.35,26.27,39.3,88.9,8.8,Tuesday,1976,2,17,1976-02
67,1976-02-24,23.48,19.57,30.5,44.5,5.0,Tuesday,1976,2,24,1976-02
68,1976-03-02,33.1,13.02,44.4,22.9,8.0,Tuesday,1976,3,2,1976-03
69,1976-03-09,40.84,20.44,43.3,20.4,7.3,Tuesday,1976,3,9,1976-03
70,1976-03-16,52.4,11.87,49.3,10.7,5.2,Tuesday,1976,3,16,1976-03
71,1976-03-23,26.1,12.11,33.8,3.8,7.1,Tuesday,1976,3,23,1976-03
72,1976-03-30,12.04,8.11,19.6,1.2,2.0,Tuesday,1976,3,30,1976-03
73,1976-04-06,10.49,6.63,14.6,1.3,0.0,Tuesday,1976,4,6,1976-04
74,1976-04-13,7.24,2.83,11.5,0.5,0.0,Tuesday,1976,4,13,1976-04
75,1976-04-20,1.34,0.0,4.6,0.1,0.0,Tuesday,1976,4,20,1976-04
76,1976-04-21,0.0,0.0,0.0,0.0,,Wednesday,1976,4,21,1976-04
77,1976-12-15,0.0,0.0,0.0,0.0,0.0,Wednesday,1976,12,15,1976-12
78,1976-12-16,18.53,20.3,29.7,25.5,6.6,Thursday,1976,12,16,1976-12
79,1976-12-23,20.48,22.68,32.2,40.4,9.1,Thursday,1976,12,23,1976-12
80,1976-12-30,28.71,32.58,42.4,79.9,21.0,Thursday,1976,12,30,1976-12
81,1977-01-06,35.47,40.89,53.6,95.6,28.1,Thursday,1977,1,6,1977-01
82,1977-01-12,59.59,55.48,62.9,95.2,24.6,Wednesday,1977,1,12,1977-01
83,1977-01-19,73.15,75.05,70.5,95.8,33.8,Wednesday,1977,1,19,1977-01
84,1977-01-26,83.0,76.61,79.4,99.6,39.7,Wednesday,1977,1,26,1977-01
85,1977-02-02,81.21,75.4,85.2,98.3,35.4,Wednesday,1977,2,2,1977-02
86,1977-02-09,91.73,93.29,95.0,99.8,44.7,Wednesday,1977,2,9,1977-02
87,1977-02-16,96.04,72.11,91.5,97.8,48.8,Wednesday,1977,2,16,1977-02
88,1977-02-23,95.7,74.79,92.5,98.0,47.5,Wednesday,1977,2,23,1977-02
89,1977-03-02,93.46,72.01,91.1,92.6,32.1,Wednesday,1977,3,2,1977-03
90,1977-03-09,73.3,56.11,78.5,70.1,24.6,Wednesday,1977,3,9,1977-03
91,1977-03-16,81.75,41.77,64.7,62.4,24.9,Wednesday,1977,3,16,1977-03
92,1977-03-23,81.34,36.83,70.1,42.6,22.8,Wednesday,1977,3,23,1977-03
93,1977-03-30,60.37,37.64,52.0,35.8,22.1,Wednesday,1977,3,30,1977-03
94,1977-04-06,34.98,29.07,27.2,11.2,15.6,Wednesday,1977,4,6,1977-04
95,1977-04-13,28.87,14.43,23.3,8.8,12.2,Wednesday,1977,4,13,1977-04
96,1977-04-20,23.51,8.15,20.7,7.4,10.0,Wednesday,1977,4,20,1977-04
97,1977-04-27,9.59,5.0,11.5,6.0,5.6,Wednesday,1977,4,27,1977-04
98,1977-05-04,5.94,5.0,6.4,5.4,5.0,Wednesday,1977,5,4,1977-05
99,1977-05-05,0.0,0.0,0.0,0.0,0.0,Thursday,1977,5,5,1977-05
100,1977-12-20,0.0,0.0,0.0,0.0,0.0,Tuesday,1977,12,20,1977-12
101,1977-12-21,6.88,7.59,11.3,10.1,6.1,Wednesday,1977,12,21,1977-12
102,1977-12-28,12.47,11.49,23.3,35.1,10.4,Wednesday,1977,12,28,1977-12
103,1978-01-04,13.52,14.92,26.1,53.2,10.5,Wednesday,1978,1,4,1978-01
104,1978-01-11,17.98,19.08,28.8,80.6,13.4,Wednesday,1978,1,11,1978-01
105,1978-01-18,28.58,44.43,60.9,95.2,26.1,Wednesday,1978,1,18,1978-01
106,1978-01-25,23.36,31.03,54.1,93.0,16.4,Wednesday,1978,1,25,1978-01
107,1978-02-01,21.38,37.02,66.1,98.2,29.6,Wednesday,1978,2,1,1978-02
108,1978-02-08,38.38,45.32,76.6,100.0,25.9,Wednesday,1978,2,8,1978-02
109,1978-02-15,51.18,35.33,77.8,100.0,59.4,Wednesday,1978,2,15,1978-02
110,1978-02-22,85.22,68.29,93.8,100.0,51.5,Wednesday,1978,2,22,1978-02
111,1978-03-01,92.49,61.36,95.8,100.0,48.4,Wednesday,1978,3,1,1978-03
112,1978-03-08,83.43,53.79,93.7,100.0,43.7,Wednesday,1978,3,8,1978-03
113,1978-03-15,92.09,51.14,87.1,95.7,21.7,Wednesday,1978,3,15,1978-03
114,1978-03-22,29.07,30.66,53.1,86.7,15.7,Wednesday,1978,3,22,1978-03
115,1978-03-29,33.12,18.5,48.2,84.9,14.9,Wednesday,1978,3,29,1978-03
116,1978-04-05,18.49,14.28,42.1,62.5,11.1,Wednesday,1978,4,5,1978-04
117,1978-04-12,11.76,10.46,32.0,37.4,9.39,Wednesday,1978,4,12,1978-04
118,1978-04-19,12.47,8.18,17.8,13.0,7.14,Wednesday,1978,4,19,1978-04
119,1978-04-26,9.94,5.21,11.5,7.9,5.0,Wednesday,1978,4,26,1978-04
120,1978-05-03,6.78,5.0,7.5,6.7,5.0,Wednesday,1978,5,3,1978-05
121,1978-05-04,0.0,0.0,0.0,0.0,0.0,Thursday,1978,5,4,1978-05
122,1978-12-17,0.0,0.0,0.0,0.0,0.0,Sunday,1978,12,17,1978-12
123,1978-12-18,6.93,7.47,9.3,7.8,5.3,Monday,1978,12,18,1978-12
124,1978-12-25,7.2,5.0,5.0,5.0,5.0,Monday,1978,12,25,1978-12
125,1978-12-27,8.28,9.98,15.7,17.1,5.86,Wednesday,1978,12,27,1978-12
126,1979-01-01,11.33,14.91,19.0,9.4,7.17,Monday,1979,1,1,1979-01
127,1979-01-08,20.98,35.85,44.0,61.2,6.67,Monday,1979,1,8,1979-01
128,1979-01-15,52.33,40.3,47.2,95.1,26.9,Monday,1979,1,15,1979-01
129,1979-01-22,46.78,35.59,56.6,94.2,26.54,Monday,1979,1,22,1979-01
130,1979-01-29,52.48,27.99,41.5,72.0,18.28,Monday,1979,1,29,1979-01
131,1979-02-05,66.44,48.12,82.8,95.2,35.22,Monday,1979,2,5,1979-02
132,1979-02-12,90.38,61.27,95.3,100.0,61.12,Monday,1979,2,12,1979-02
133,1979-02-19,96.49,91.83,96.4,98.5,86.26,Monday,1979,2,19,1979-02
134,1979-02-26,97.11,92.4,95.1,77.9,23.37,Monday,1979,2,26,1979-02
135,1979-03-05,85.69,77.0,77.3,80.4,22.9,Monday,1979,3,5,1979-03
136,1979-03-12,94.79,73.5,84.3,81.3,18.53,Monday,1979,3,12,1979-03
137,1979-03-19,84.43,40.28,60.4,66.4,10.02,Monday,1979,3,19,1979-03
138,1979-03-26,91.77,28.44,56.2,42.7,8.97,Monday,1979,3,26,1979-03
139,1979-04-02,60.93,21.66,31.1,12.1,5.0,Monday,1979,4,2,1979-04
140,1979-04-09,65.53,14.62,21.1,8.0,5.3,Monday,1979,4,9,1979-04
141,1979-04-16,42.53,12.22,13.6,6.0,5.0,Monday,1979,4,16,1979-04
142,1979-04-23,41.6,10.43,11.7,5.9,5.0,Monday,1979,4,23,1979-04
143,1979-04-30,37.19,5.0,5.0,5.5,5.0,Monday,1979,4,30,1979-04
144,1979-05-07,25.19,5.0,5.0,5.0,5.0,Monday,1979,5,7,1979-05
145,1979-05-14,12.55,5.0,5.0,5.0,5.0,Monday,1979,5,14,1979-05
146,1979-05-15,0.0,0.0,0.0,0.0,0.0,Tuesday,1979,5,15,1979-05
147,1980-01-01,0.0,0.0,0.0,0.0,0.0,Tuesday,1980,1,1,1980-01
148,1980-01-02,10.15,8.39,13.3,14.9,5.7,Wednesday,1980,1,2,1980-01
149,1980-01-09,9.18,9.61,14.1,12.1,6.4,Wednesday,1980,1,9,1980-01
150,1980-01-16,8.77,12.04,14.9,10.0,5.0,Wednesday,1980,1,16,1980-01
151,1980-01-24,10.11,11.61,27.0,9.0,6.4,Thursday,1980,1,24,1980-01
152,1980-01-30,33.19,30.48,39.0,43.4,9.5,Wednesday,1980,1,30,1980-01
153,1980-02-06,63.28,39.29,58.7,92.1,28.5,Wednesday,1980,2,6,1980-02
154,1980-02-13,65.29,38.46,53.7,89.4,35.2,Wednesday,1980,2,13,1980-02
155,1980-02-20,63.08,43.7,49.9,86.1,14.3,Wednesday,1980,2,20,1980-02
156,1980-02-27,58.13,37.74,55.8,88.7,26.7,Wednesday,1980,2,27,1980-02
157,1980-03-05,80.7,39.34,72.7,93.7,28.0,Wednesday,1980,3,5,1980-03
158,1980-03-12,43.86,19.71,46.6,93.9,13.5,Wednesday,1980,3,12,1980-03
159,1980-03-19,32.42,18.41,42.1,53.0,14.3,Wednesday,1980,3,19,1980-03
160,1980-03-26,26.04,13.76,32.9,21.5,12.9,Wednesday,1980,3,26,1980-03
161,1980-04-02,26.21,13.69,45.5,24.5,7.8,Wednesday,1980,4,2,1980-04
162,1980-04-09,18.32,9.48,16.4,10.6,5.0,Wednesday,1980,4,9,1980-04
163,1980-04-16,9.08,5.77,10.8,5.0,5.0,Wednesday,1980,4,16,1980-04
164,1980-04-17,0.0,0.0,0.0,0.0,0.0,Thursday,1980,4,17,1980-04
165,1980-12-23,0.0,0.0,0.0,0.0,0.0,Tuesday,1980,12,23,1980-12
166,1980-12-24,8.41,14.13,21.2,19.5,5.4,Wednesday,1980,12,24,1980-12
167,1981-01-07,40.47,41.57,58.7,92.9,50.2,Wednesday,1981,1,7,1981-01
168,1981-01-14,31.43,44.64,58.2,96.0,43.2,Wednesday,1981,1,14,1981-01
169,1981-01-21,27.75,55.8,65.3,94.7,29.2,Wednesday,1981,1,21,1981-01
170,1981-01-28,33.18,33.24,59.4,82.1,21.3,Wednesday,1981,1,28,1981-01
171,1981-02-04,83.55,38.86,95.3,95.7,20.7,Wednesday,1981,2,4,1981-02
172,1981-02-11,85.57,50.61,84.0,92.7,21.5,Wednesday,1981,2,11,1981-02
173,1981-02-18,82.01,36.31,75.6,94.2,26.5,Wednesday,1981,2,18,1981-02
174,1981-02-25,54.49,22.0,46.6,65.4,11.2,Wednesday,1981,2,25,1981-02
175,1981-03-04,82.82,16.85,41.5,41.4,10.0,Wednesday,1981,3,4,1981-03
176,1981-03-11,51.6,18.25,32.7,29.4,5.0,Wednesday,1981,3,11,1981-03
177,1981-03-18,23.9,19.46,43.9,34.7,6.4,Wednesday,1981,3,18,1981-03
178,1981-03-25,30.0,15.7,33.7,23.9,5.0,Wednesday,1981,3,25,1981-03
179,1981-04-01,22.12,16.6,23.9,16.3,5.0,Wednesday,1981,4,1,1981-04
180,1981-04-08,17.09,7.76,18.5,11.0,5.0,Wednesday,1981,4,8,1981-04
181,1981-04-15,7.99,5.0,10.0,7.5,5.0,Wednesday,1981,4,15,1981-04
182,1981-04-16,0.0,0.0,0.0,0.0,0.0,Thursday,1981,4,16,1981-04
183,1981-12-20,0.0,0.0,0.0,0.0,0.0,Sunday,1981,12,20,1981-12
184,1981-12-21,6.59,6.06,5.3,5.0,5.0,Monday,1981,12,21,1981-12
185,1981-12-29,6.6,7.42,7.5,5.2,5.0,Tuesday,1981,12,29,1981-12
186,1982-01-04,10.98,7.45,13.5,5.0,5.0,Monday,1982,1,4,1982-01
187,1982-01-11,24.73,19.03,29.1,31.1,6.0,Monday,1982,1,11,1982-01
188,1982-01-18,40.46,47.78,58.1,98.6,30.2,Monday,1982,1,18,1982-01
189,1982-01-25,31.37,42.61,62.6,95.6,53.2,Monday,1982,1,25,1982-01
190,1982-02-02,47.06,47.68,69.7,96.0,33.9,Tuesday,1982,2,2,1982-02
191,1982-02-09,76.83,62.87,73.6,98.2,42.0,Tuesday,1982,2,9,1982-02
192,1982-02-17,75.82,44.92,82.9,99.0,19.5,Wednesday,1982,2,17,1982-02
193,1982-02-23,58.88,38.19,79.6,96.1,25.0,Tuesday,1982,2,23,1982-02
194,1982-03-03,83.75,44.33,80.9,94.2,32.2,Wednesday,1982,3,3,1982-03
195,1982-03-09,85.81,43.43,93.4,97.5,51.1,Tuesday,1982,3,9,1982-03
196,1982-03-17,42.0,24.79,61.1,76.4,14.0,Wednesday,1982,3,17,1982-03
197,1982-03-23,40.14,27.54,55.9,72.2,12.3,Tuesday,1982,3,23,1982-03
198,1982-03-29,23.87,19.6,47.5,64.1,14.5,Monday,1982,3,29,1982-03
199,1982-04-06,31.81,17.78,32.6,34.1,10.7,Tuesday,1982,4,6,1982-04
200,1982-04-13,18.11,14.34,32.0,18.8,5.0,Tuesday,1982,4,13,1982-04
201,1982-04-20,12.29,10.24,22.2,8.0,5.0,Tuesday,1982,4,20,1982-04
202,1982-04-26,10.42,5.77,18.9,8.1,5.0,Monday,1982,4,26,1982-04
203,1982-05-05,9.42,5.0,12.6,7.6,5.0,Wednesday,1982,5,5,1982-05
204,1982-05-12,5.38,5.0,6.3,7.2,5.0,Wednesday,1982,5,12,1982-05
205,1982-05-17,5.0,5.0,5.0,5.7,5.0,Monday,1982,5,17,1982-05
206,1982-05-18,0.0,0.0,0.0,0.0,0.0,Tuesday,1982,5,18,1982-05
207,1982-12-20,0.0,0.0,0.0,0.0,0.0,Monday,1982,12,20,1982-12
208,1982-12-21,6.6,5.0,5.0,5.0,5.0,Tuesday,1982,12,21,1982-12
209,1982-12-27,7.18,5.0,5.0,5.0,5.0,Monday,1982,12,27,1982-12
210,1983-01-03,12.18,6.04,5.8,5.2,5.0,Monday,1983,1,3,1983-01
211,1983-01-11,7.94,5.0,6.0,5.0,5.0,Tuesday,1983,1,11,1983-01
212,1983-01-18,13.33,17.64,33.9,22.4,5.0,Tuesday,1983,1,18,1983-01
213,1983-01-25,20.83,15.62,30.2,17.8,14.4,Tuesday,1983,1,25,1983-01
214,1983-02-01,21.76,23.25,35.3,13.5,16.0,Tuesday,1983,2,1,1983-02
215,1983-02-08,23.31,23.1,33.7,15.6,16.1,Tuesday,1983,2,8,1983-02
216,1983-02-14,19.38,24.96,29.4,43.4,14.8,Monday,1983,2,14,1983-02
217,1983-02-23,20.76,22.04,31.5,20.4,11.0,Wednesday,1983,2,23,1983-02
218,1983-03-01,14.82,15.17,20.5,6.7,6.0,Tuesday,1983,3,1,1983-03
219,1983-03-08,12.43,13.67,17.5,5.0,5.9,Tuesday,1983,3,8,1983-03
220,1983-03-15,8.28,12.38,14.0,5.0,5.0,Tuesday,1983,3,15,1983-03
221,1983-03-23,13.53,6.83,16.2,5.0,5.0,Wednesday,1983,3,23,1983-03
222,1983-03-24,47.46,,,,,Thursday,1983,3,24,1983-03
223,1983-03-30,11.3,6.09,13.0,5.0,5.0,Wednesday,1983,3,30,1983-03
224,1983-04-05,7.22,5.24,11.1,5.0,5.0,Tuesday,1983,4,5,1983-04
225,1983-04-12,6.64,5.62,5.7,5.0,5.0,Tuesday,1983,4,12,1983-04
226,1983-04-19,6.61,5.32,5.6,5.0,5.0,Tuesday,1983,4,19,1983-04
227,1983-04-26,6.36,5.0,5.0,5.0,5.0,Tuesday,1983,4,26,1983-04
228,1983-05-03,5.81,5.0,5.0,5.0,5.0,Tuesday,1983,5,3,1983-05
229,1983-05-04,0.0,0.0,0.0,0.0,0.0,Wednesday,1983,5,4,1983-05
230,1983-12-19,0.0,0.0,0.0,0.0,0.0,Monday,1983,12,19,1983-12
231,1983-12-20,14.63,9.8,18.2,6.5,5.0,Tuesday,1983,12,20,1983-12
232,1983-12-27,17.21,13.51,24.9,23.4,6.3,Tuesday,1983,12,27,1983-12
233,1984-01-03,23.66,18.23,35.8,93.0,11.9,Tuesday,1984,1,3,1984-01
234,1984-01-10,11.86,17.45,28.7,86.0,12.3,Tuesday,1984,1,10,1984-01
235,1984-01-18,43.84,29.22,59.7,95.7,43.7,Wednesday,1984,1,18,1984-01
236,1984-01-24,23.85,24.07,42.7,82.8,15.4,Tuesday,1984,1,24,1984-01
237,1984-02-01,39.52,26.2,69.4,93.6,22.7,Wednesday,1984,2,1,1984-02
238,1984-02-08,72.5,46.14,77.4,93.3,34.3,Wednesday,1984,2,8,1984-02
239,1984-02-15,32.87,25.98,54.2,73.9,18.9,Wednesday,1984,2,15,1984-02
240,1984-02-22,22.61,18.06,37.4,49.7,11.5,Wednesday,1984,2,22,1984-02
241,1984-02-29,33.92,19.75,35.3,77.1,12.7,Wednesday,1984,2,29,1984-02
242,1984-03-07,88.35,27.86,76.0,83.7,15.2,Wednesday,1984,3,7,1984-03
243,1984-03-15,81.91,30.74,78.5,84.8,34.4,Thursday,1984,3,15,1984-03
244,1984-03-22,73.48,12.49,35.1,60.4,11.9,Thursday,1984,3,22,1984-03
245,1984-03-24,,14.88,60.2,86.2,11.6,Saturday,1984,3,24,1984-03
246,1984-03-29,34.69,14.4,39.4,61.9,15.4,Thursday,1984,3,29,1984-03
247,1984-04-05,33.85,14.37,30.8,34.8,8.3,Thursday,1984,4,5,1984-04
248,1984-04-08,29.27,11.4,22.2,25.6,6.6,Sunday,1984,4,8,1984-04
249,1984-04-12,24.43,8.09,20.8,19.6,5.0,Thursday,1984,4,12,1984-04
250,1984-04-19,14.99,5.0,15.4,11.6,0.0,Thursday,1984,4,19,1984-04
251,1984-04-26,9.13,5.0,6.6,5.0,5.0,Thursday,1984,4,26,1984-04
252,1984-05-03,5.16,0.0,0.0,0.0,0.0,Thursday,1984,5,3,1984-05
253,1984-05-04,0.0,0.0,0.0,,,Friday,1984,5,4,1984-05
254,1984-12-21,0.0,0.0,0.0,,,Friday,1984,12,21,1984-12
255,1984-12-22,6.69,1.41,3.0,0.0,0.0,Saturday,1984,12,22,1984-12
256,1984-12-28,21.48,6.09,8.6,5.0,5.8,Friday,1984,12,28,1984-12
257,1985-01-05,22.13,18.87,26.3,20.4,12.1,Saturday,1985,1,5,1985-01
258,1985-01-12,25.78,24.63,40.8,28.0,12.4,Saturday,1985,1,12,1985-01
259,1985-01-19,30.0,24.94,40.4,52.0,23.0,Saturday,1985,1,19,1985-01
260,1985-01-26,39.33,27.91,47.2,60.0,32.5,Saturday,1985,1,26,1985-01
261,1985-02-02,46.76,33.82,56.1,93.9,13.9,Saturday,1985,2,2,1985-02
262,1985-02-09,80.16,41.75,67.1,96.0,41.3,Saturday,1985,2,9,1985-02
263,1985-02-16,74.48,37.34,72.2,94.3,32.1,Saturday,1985,2,16,1985-02
264,1985-02-23,79.22,44.55,87.9,92.6,35.1,Saturday,1985,2,23,1985-02
265,1985-03-02,82.07,40.61,40.9,71.0,37.0,Saturday,1985,3,2,1985-03
266,1985-03-09,73.56,44.43,58.5,70.7,12.1,Saturday,1985,3,9,1985-03
267,1985-03-16,38.85,16.68,29.2,30.0,11.7,Saturday,1985,3,16,1985-03
268,1985-03-23,36.44,20.94,39.9,27.0,12.4,Saturday,1985,3,23,1985-03
269,1985-03-30,27.37,13.52,26.3,24.6,7.5,Saturday,1985,3,30,1985-03
270,1985-04-06,11.39,7.36,16.6,13.1,6.1,Saturday,1985,4,6,1985-04
271,1985-04-13,8.77,5.91,15.2,7.9,5.0,Saturday,1985,4,13,1985-04
272,1985-04-20,7.75,5.0,12.1,7.0,5.0,Saturday,1985,4,20,1985-04
273,1985-04-27,5.87,5.0,5.0,7.3,5.0,Saturday,1985,4,27,1985-04
274,1985-04-28,0.0,0.0,0.0,0.0,0.0,Sunday,1985,4,28,1985-04
275,1985-12-13,0.0,0.0,0.0,0.0,0.0,Friday,1985,12,13,1985-12
276,1985-12-14,8.59,7.11,8.6,8.8,7.5,Saturday,1985,12,14,1985-12
277,1985-12-21,10.55,19.43,27.2,18.4,7.7,Saturday,1985,12,21,1985-12
278,1985-12-28,16.3,17.16,22.5,90.8,8.9,Saturday,1985,12,28,1985-12
279,1986-01-04,15.7,26.24,34.1,90.6,17.9,Saturday,1986,1,4,1986-01
280,1986-01-11,17.71,15.6,24.5,71.7,8.2,Saturday,1986,1,11,1986-01
281,1986-01-18,25.91,21.54,33.5,95.0,19.8,Saturday,1986,1,18,1986-01
282,1986-01-25,27.59,24.01,46.2,91.3,23.8,Saturday,1986,1,25,1986-01
283,1986-02-01,44.17,34.56,67.6,95.5,24.8,Saturday,1986,2,1,1986-02
284,1986-02-08,56.59,32.55,53.2,81.2,25.0,Saturday,1986,2,8,1986-02
285,1986-02-15,68.39,61.96,68.7,87.4,40.6,Saturday,1986,2,15,1986-02
286,1986-02-22,90.7,68.02,74.0,86.7,44.0,Saturday,1986,2,22,1986-02
287,1986-03-01,84.07,65.34,73.6,87.9,46.1,Saturday,1986,3,1,1986-03
288,1986-03-08,82.48,61.23,68.3,78.0,37.3,Saturday,1986,3,8,1986-03
289,1986-03-15,86.95,20.48,68.2,83.3,18.2,Saturday,1986,3,15,1986-03
290,1986-03-22,54.14,18.17,69.8,81.4,30.5,Saturday,1986,3,22,1986-03
291,1986-03-29,38.02,14.41,26.5,16.8,7.1,Saturday,1986,3,29,1986-03
292,1986-04-05,26.31,14.1,21.7,14.3,5.0,Saturday,1986,4,5,1986-04
293,1986-04-12,9.44,5.0,13.7,7.0,5.0,Saturday,1986,4,12,1986-04
294,1986-04-19,8.25,0.0,9.0,2.2,0.0,Saturday,1986,4,19,1986-04
295,1986-04-23,4.76,0.07,2.9,1.1,0.0,Wednesday,1986,4,23,1986-04
296,1986-04-24,0.0,0.0,0.0,0.0,,Thursday,1986,4,24,1986-04
297,1986-12-26,0.0,0.0,0.0,0.0,0.0,Friday,1986,12,26,1986-12
298,1986-12-27,6.96,7.58,6.7,5.0,5.0,Saturday,1986,12,27,1986-12
299,1987-01-03,6.74,2.91,4.5,0.0,0.0,Saturday,1987,1,3,1987-01
300,1987-01-10,1.76,3.34,2.6,0.0,0.6,Saturday,1987,1,10,1987-01
301,1987-01-17,6.47,9.28,7.4,8.1,0.6,Saturday,1987,1,17,1987-01
